date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-07-28 00:00:00,28.1,26,32,30.6,,,6.4,,1004.1,
2025-07-29 00:00:00,27,25,32.5,18,,,6.6,,1004.3,
2025-07-30 00:00:00,27.6,25.5,33.5,15,,,7.9,,1005.9,
2025-07-31 00:00:00,28.9,26,33.5,4,,,8.3,,1006.3,
2025-08-01 00:00:00,28.2,26,34,1.7,,,6.8,,1005.8,
2025-08-02 00:00:00,29.3,25.6,34.5,1.7,,,5.6,,1007,
2025-08-03 00:00:00,28.2,25.5,34,4.1,,,5.2,,1008.7,
2025-08-04 00:00:00,29.3,25.5,34,4.1,,,4.3,,1008.3,
2025-08-05 00:00:00,28.3,25.5,33.5,1.5,,,6.2,,1007.5,
2025-08-06 00:00:00,27.8,25,32.5,39.1,,,5,,1006.7,
2025-08-07 00:00:00,27.4,25,33,15.6,,,4.2,,1007.9,
2025-08-08 00:00:00,26.8,24.5,29.5,5.1,,,3.9,,1010.2,
2025-08-09 00:00:00,28.4,25,34,18.6,,,4.8,,1010.3,
2025-08-10 00:00:00,26.7,24.5,32.5,22.1,,,3.8,,1009,
2025-08-11 00:00:00,26.6,24.6,30.8,6.1,,,5,,1006.9,
2025-08-12 00:00:00,28.1,24.5,31.5,1,,,4.3,,1005.8,
2025-08-13 00:00:00,28.1,24.5,32.5,0,,,6,,1007.8,
2025-08-14 00:00:00,26.9,23.5,32.5,22.1,,,5.3,,1008.2,
2025-08-15 00:00:00,27.6,24,32,0,,,5.8,,1005.6,
2025-08-16 00:00:00,26.2,23.8,30.5,72.9,,,7.1,,1003.8,
2025-08-17 00:00:00,26.8,24.5,32,27,,,5.4,,1006.5,
2025-08-18 00:00:00,25.9,24,29.3,35.1,,,5.8,,1009.2,
2025-08-19 00:00:00,26.2,23.5,31.5,21.1,,,4.2,,1009.4,
2025-08-20 00:00:00,26.1,24,31,22.4,,,4.6,,1009.6,
2025-08-21 00:00:00,27.1,23.5,32,19.5,,,3.7,,1009.7,
2025-08-22 00:00:00,26.7,23.6,32.5,24,,,5.4,,1008.3,
2025-08-23 00:00:00,25.9,23.3,28,15,,,5.8,,1008.4,
2025-08-24 00:00:00,26.6,24,31,27.5,,,6.8,,1007.4,
2025-08-25 00:00:00,27,25,31,20,,,5.5,,1005.6,
2025-08-26 00:00:00,27.7,26,31,5.7,,,8.1,,1006.2,
2025-08-27 00:00:00,26.1,25,27,23.4,,,6.2,,1008,
2025-08-28 00:00:00,26.9,25,31,9.2,,,4.9,,1008.4,
2025-08-29 00:00:00,26.9,24,30,4.7,,,14.3,,1009.2,
2025-08-30 00:00:00,28,26,31,17.5,,,7.8,,1008.2,
2025-08-31 00:00:00,26.6,26,28,22.1,,,8.1,,1004.7,
2025-09-01 00:00:00,26.8,25,30,9.7,,,6,,1004.3,
2025-09-02 00:00:00,26.6,24,30,28.6,,,5.7,,1005.9,
2025-09-03 00:00:00,27.2,25,30,23.7,,,6,,1007.3,
2025-09-04 00:00:00,27,25,30,17.8,,,5.8,,1007.5,
2025-09-05 00:00:00,28,25,32,12.3,,,5.1,,1007.4,
2025-09-06 00:00:00,28.6,26,32,14.4,,,5.1,,1007.5,
2025-09-07 00:00:00,27.6,26,31,15.8,,,6.7,,1007,
2025-09-08 00:00:00,27.2,25,30,21.6,,,6,,1006.8,
2025-09-09 00:00:00,26.2,26,27,35.6,,,6.5,,1007.7,
2025-09-10 00:00:00,26.5,25,28,37.5,,,5.5,,1008.2,
2025-09-11 00:00:00,26.7,26,28,6.1,,,5.4,,1008.3,
2025-09-12 00:00:00,27.5,25,30,5.4,,,4.7,,1008.9,
2025-09-13 00:00:00,27.2,25,30,11.3,,,4.3,,1009.6,
2025-09-14 00:00:00,27.3,25,32,5.1,,,3.2,,1009.8,
2025-09-15 00:00:00,28,26,32,12.2,,,5.7,,1009.3,
2025-09-16 00:00:00,28,25,32,16.8,,,4.6,,1009.2,
2025-09-17 00:00:00,27.8,26,31,21.2,,,3.4,,1008,
2025-09-18 00:00:00,28.6,25,33,2,,,4.2,,1006.8,
2025-09-19 00:00:00,28.6,26,33,4.9,,,5.4,,1006.2,
2025-09-20 00:00:00,26.6,26,29,11.6,,,8,,1004.2,
2025-09-21 00:00:00,26.9,26,29,16.8,,,4.2,,1005.7,
2025-09-22 00:00:00,26.9,25,30,30.8,,,4.8,,1006.5,
2025-09-23 00:00:00,26,25,29,19.8,,,5.5,,1005.7,
2025-09-24 00:00:00,26.7,25,29,29,,,8.9,,1004,
2025-09-25 00:00:00,26.8,25,30,24.1,,,4.5,,1004.2,
2025-09-26 00:00:00,26.6,25,30,23.3,,,4.9,,1007,
2025-09-27 00:00:00,26.8,25,30,32,,,4.9,,1009.2,
2025-09-28 00:00:00,27.6,25,31,1.4,,,5.8,,1006.6,
2025-09-29 00:00:00,28.8,26,33,6.4,,,4.8,,1003.8,
2025-09-30 00:00:00,27.2,26,31,10.5,,,6.8,,1004.7,
2025-10-01 00:00:00,26.2,26,28,23.3,,,6.1,,1008.5,
2025-10-02 00:00:00,27.6,25,31,7.7,,,5.5,,1011.1,
2025-10-03 00:00:00,28.2,25,32,0.2,,,4.5,,1011.1,
2025-10-04 00:00:00,27.9,25,32,4.1,,,7.4,,1010.8,
2025-10-05 00:00:00,27.4,25.2,31,12.9,,,6.8,,1010.8,
2025-10-06 00:00:00,28,25.4,31,7.8,,,9.6,,1010.1,
2025-10-07 00:00:00,28.2,26,32,10.4,,,7.9,,1010.3,
2025-10-08 00:00:00,27.7,25,32,12.1,,,3,,1011,
2025-10-09 00:00:00,26.5,25,30,6.2,,,3.2,,1010.5,
2025-10-10 00:00:00,28.1,25,32,0.3,,,2.8,,1009.3,
2025-10-11 00:00:00,27.8,26,33,0,,,4.1,,1009,
2025-10-12 00:00:00,28.1,24,33,5.4,,,5.7,,1008.5,
2025-10-13 00:00:00,27.2,26,31,15.4,,,5.2,,1008.5,
2025-10-14 00:00:00,28.3,25,32,14.1,,,5.1,,1008,
2025-10-15 00:00:00,27.9,25,31,11.4,,,5.3,,1008.2,
2025-10-16 00:00:00,27.9,25.5,32,0,,,4.5,,1009.1,
2025-10-17 00:00:00,27.6,26,32,14.7,,,6.3,,1010,
2025-10-18 00:00:00,28.8,25,33,0.3,,,5.7,,1009.1,
2025-10-19 00:00:00,29,26,33,6.8,,,5,,1007.8,
2025-10-20 00:00:00,29.7,26,34,1.9,,,5.4,,1008.2,
2025-10-21 00:00:00,28.7,25,33,0,,,6.2,,1009.2,
2025-10-22 00:00:00,28.7,26,33,15.7,,,5.2,,1009.6,
2025-10-23 00:00:00,29.3,26,33,0.1,,,5,,1010.2,
2025-10-24 00:00:00,29.3,26,33,0,,,4.9,,1009.8,
2025-10-25 00:00:00,29.3,25.6,33,0,,,4.8,,1010,
2025-10-26 00:00:00,29.9,26,35,2.9,,,4.7,,1009.8,
2025-10-27 00:00:00,29,25,33,0.8,,,5.1,,1011.3,
2025-10-28 00:00:00,28.5,26,33,0.6,,,4.5,,1011.2,
2025-10-29 00:00:00,28.7,25,33,1.4,,,5.6,,1010.8,
2025-10-30 00:00:00,29.5,26,34,1.3,,,5.7,,1009.4,
2025-10-31 00:00:00,26.7,25,29,31.3,,,5.2,,1009.4,
2025-11-01 00:00:00,26.2,25,29,19,,,4,,1008.9,
2025-11-02 00:00:00,25.5,25,26,23.5,,,5,,1007.6,
2025-11-03 00:00:00,26,25,27,21.4,,,5.2,,1006.7,
2025-11-04 00:00:00,25.8,25,28,21.5,,,4.3,,1008.5,
2025-11-05 00:00:00,26.1,23,30,12.7,,,3.2,,1008.2,
2025-11-06 00:00:00,27.1,25,31,25.2,,,5.2,,1008.3,
2025-11-07 00:00:00,28.5,25,33,0.5,,,5.1,,1008.1,
2025-11-08 00:00:00,28,25,33,9.1,,,6.3,,1008.2,
2025-11-09 00:00:00,25,24,26,15.6,,,2.3,,1009.2,
2025-11-10 00:00:00,26.8,25,30,1.3,,,4.3,,1009.6,
2025-11-11 00:00:00,27.8,25,32,0,,,4.5,,1009.4,
2025-11-12 00:00:00,28,25,31,0,,,5.5,,1010.2,
2025-11-13 00:00:00,29.1,25,33,0,,,5.4,,1011.6,
2025-11-14 00:00:00,28.2,26,32,2.4,,,5.8,,1011.6,
2025-11-15 00:00:00,28.3,25,33,4.8,,,4.9,,1012.6,
2025-11-16 00:00:00,27.8,24,32,0,,,5.1,,1013.7,
2025-11-17 00:00:00,27.2,23,31,0.4,,,7.2,,1012.9,
2025-11-18 00:00:00,27.6,24.4,31,0.4,,,5.9,,1012.1,
2025-11-19 00:00:00,28.4,25,33,0,,,5.2,,1012.9,
2025-11-20 00:00:00,27.9,24,32,0,,,4.8,,1013.6,
2025-11-21 00:00:00,27.3,23,31,0,,,7.5,,1014.2,
2025-11-22 00:00:00,27.3,23.2,31,0,,,5.7,,1013.5,
2025-11-23 00:00:00,27.9,24,32,0,,,5,,1013,
2025-11-24 00:00:00,26.5,22,32,0,,,6.2,,1012.7,
2025-11-25 00:00:00,26.5,21,32,0,,,5.9,,1012.6,
2025-11-26 00:00:00,26.2,21,31,0,,,6.7,,1013.2,
2025-11-27 00:00:00,25.3,21,30,0,,,6.7,,1013.8,
2025-11-28 00:00:00,23.5,18,29,0,,,5.3,,1013.1,
2025-11-29 00:00:00,23.5,18,29,0,,,5.8,,1011.8,
2025-11-30 00:00:00,23.6,18,30,0,,,5.1,,1011.9,
2025-12-01 00:00:00,23.9,19,30,0,,,5.2,,1011.6,
2025-12-02 00:00:00,24.5,19,32,0,,,3.6,,1011.5,
2025-12-03 00:00:00,24.7,19,32,0,,,5.5,,1012.7,
2025-12-04 00:00:00,25.5,19,33,0,,,5.3,,1013.5,
2025-12-05 00:00:00,26.3,21,33,0,,,5.1,,1013.7,
2025-12-06 00:00:00,26.9,23,34,0,,,4.6,,1013.5,
2025-12-07 00:00:00,27.5,23,33,0,,,6.3,,1013.3,
2025-12-08 00:00:00,27.1,22,32,0,,,6.2,,1013.1,
2025-12-09 00:00:00,26.8,23,31,0,,,5.5,,1013,
2025-12-10 00:00:00,26.5,23,31,0,,,5.3,,1013.5,
2025-12-11 00:00:00,26,21,32,0,,,5.1,,1012.3,
2025-12-12 00:00:00,26,21,32,0,,,6,,1011.8,
2025-12-13 00:00:00,26.7,22,32,0,,,5.8,,1012.1,
2025-12-14 00:00:00,27,23,32,0,,,5.5,,1012.9,
2025-12-15 00:00:00,27.1,23,32,0,,,5.1,,1013,
2025-12-16 00:00:00,27.2,22,32,0,,,6.4,,1012.4,
2025-12-17 00:00:00,27,22,33,0,,,5.4,,1012.8,
2025-12-18 00:00:00,26.1,21,32,0,,,4.7,,1013.1,
2025-12-19 00:00:00,25.5,20,32,0,,,5.5,,1011.8,
2025-12-20 00:00:00,25.2,19,32,0,,,5.8,,1011.3,
2025-12-21 00:00:00,25.1,19,31,0,,,2,,1011.9,
2025-12-22 00:00:00,25.8,20,32,0,,,2.5,,1011.6,
2025-12-23 00:00:00,25.5,21,33,0,,,5,,1010.9,
2025-12-24 00:00:00,25.9,20,32,0,,,6.1,,1010.8,
2025-12-25 00:00:00,25.5,20,32,0,,,4.5,,1011.2,
2025-12-26 00:00:00,25.9,20,33,0,,,4.9,,1011.1,
2025-12-27 00:00:00,26.2,21,32,0,,,5.8,,1012,
2025-12-28 00:00:00,26.4,21,32,0,,,5.9,,1012.7,
2025-12-29 00:00:00,27,22,33,0,,,4.9,,1012,
2025-12-30 00:00:00,26.3,21,32,0,,,4.4,,1010.8,
2025-12-31 00:00:00,25.8,20,32,0,,,5.5,,1009.5,
2026-01-01 00:00:00,26.8,21,32,0,,,6,,1011.4,
2026-01-02 00:00:00,25.6,21,32,0,,,4.5,,1012.6,
2026-01-03 00:00:00,26.1,21,33,0,,,4.1,,1013.9,
2026-01-04 00:00:00,25.8,21,32,0,,,5.2,,1013.9,
2026-01-05 00:00:00,25.6,19.8,31,0,,,6,,1014.2,
2026-01-06 00:00:00,25.5,20,32,0,,,4.8,,1013.9,
2026-01-07 00:00:00,26,20,32,0,,,4.2,,1015,
2026-01-08 00:00:00,25.5,20,30,0,,,6,,1015.6,
2026-01-09 00:00:00,24.9,20,30,0,,,5.7,,1015.2,
2026-01-10 00:00:00,24.4,19,30,0,,,4.5,,1014.6,
2026-01-11 00:00:00,24.3,19,30,0,,,3.7,,1016,
2026-01-12 00:00:00,25,19,31,0,,,4.5,,1016.1,
2026-01-13 00:00:00,25.4,20,31,0,,,4.2,,1014.3,
2026-01-14 00:00:00,25.3,20,31,0,,,5,,1012.8,
2026-01-15 00:00:00,25.5,21,30,0,,,4,,1012.2,
2026-01-16 00:00:00,25.9,22,31,0,,,4.6,,1011.5,
2026-01-17 00:00:00,25.9,21,32,0,,,6.8,,1010.2,
2026-01-18 00:00:00,25.2,19,31,0,,,4.4,,1009.7,
2026-01-19 00:00:00,26,20,32,0,,,5.3,,1010.3,
2026-01-20 00:00:00,26.5,20,33,0,,,5.5,,1011.2,
2026-01-21 00:00:00,26.3,19.1,33,0,,,5.6,,1012,
2026-01-22 00:00:00,26.4,21,33,0,,,4.8,,1013,
2026-01-23 00:00:00,26.3,22,32,0,,,4.1,,1015.1,
2026-01-24 00:00:00,26.3,21,33,0,,,4.5,,1015.5,
2026-01-25 00:00:00,26.2,21,32,0,,,5.4,,1014.2,
2026-01-26 00:00:00,26.4,22,32,0,,,5,,1014.5,
2026-01-27 00:00:00,26.3,20,32,0,,,4.8,,1014.9,
2026-01-28 00:00:00,26.5,22,32,0,,,3.4,,1014.2,
2026-01-29 00:00:00,26.4,20.8,32.1,0,,,2.3,,1014.3,
2026-01-30 00:00:00,25.4,20,31.4,0,,,1.4,,1015.2,
2026-01-31 00:00:00,25.4,19.4,32.4,0,,,1.3,,1015.1,
2026-02-01 00:00:00,26,20,33,0,,,1,,1015.1,
2026-02-02 00:00:00,26.3,20.8,33,0,,,1.3,,1015.3,
2026-02-03 00:00:00,26.6,21.3,32.7,0,,,1.6,,1015.9,
2026-02-04 00:00:00,26.8,21.6,32.7,0,,,1.5,,1015.8,
2026-02-05 00:00:00,26.9,21.6,33,0,,,1.3,,1015.1,
2026-02-06 00:00:00,26.8,21.1,33.6,0,,,2,,1014,
